iter	Passed	Remaining
27476	417713	38355
27477	417727	38340
27478	417736	38324
27479	417750	38308
27480	417761	38293
27481	417771	38277
27482	417784	38262
27483	417796	38246
27484	417806	38231
27485	417818	38215
27486	417832	38200
27487	417851	38185
27488	417863	38170
27489	417877	38154
27490	417889	38139
27491	417901	38123
27492	417914	38108
27493	417926	38092
27494	417942	38077
27495	417959	38062
27496	417970	38047
27497	417987	38031
27498	418000	38016
27499	418014	38001
27500	418027	37985
27501	418037	37970
27502	418046	37954
27503	418056	37938
27504	418065	37923
27505	418076	37907
27506	418086	37891
27507	418097	37876
27508	418108	37860
27509	418120	37845
27510	418134	37829
27511	418143	37814
27512	418158	37798
27513	418169	37783
27514	418181	37767
27515	418194	37752
27516	418204	37736
27517	418220	37721
27518	418232	37706
27519	418244	37690
27520	418257	37675
27521	418269	37659
27522	418282	37644
27523	418291	37628
27524	418300	37612
27525	418308	37596
27526	418317	37581
27527	418328	37565
27528	418339	37550
27529	418351	37534
27530	418362	37519
27531	418373	37503
27532	418383	37487
27533	418394	37472
27534	418404	37456
27535	418416	37441
27536	418427	37425
27537	418439	37410
27538	418451	37394
27539	418463	37379
27540	418475	37363
27541	418486	37348
27542	418495	37332
27543	418511	37317
27544	418524	37301
27545	418540	37286
27546	418555	37271
27547	418568	37256
27548	418579	37240
27549	418592	37225
27550	418606	37209
27551	418614	37194
27552	418624	37178
27553	418636	37162
27554	418648	37147
27555	418659	37131
27556	418671	37116
27557	418685	37101
27558	418696	37085
27559	418714	37070
27560	418729	37055
27561	418740	37039
27562	418753	37024
27563	418763	37008
27564	418775	36993
27565	418788	36977
27566	418801	36962
27567	418814	36947
27568	418825	36931
27569	418836	36915
27570	418848	36900
27571	418864	36885
27572	418876	36869
27573	418896	36855
27574	418917	36840
27575	418929	36824
27576	418941	36809
27577	418951	36793
27578	418966	36778
27579	418975	36762
27580	418986	36747
27581	418996	36731
27582	419010	36716
27583	419022	36700
27584	419034	36685
27585	419050	36670
27586	419062	36654
27587	419072	36639
27588	419083	36623
27589	419094	36608
27590	419106	36592
27591	419116	36577
27592	419133	36561
27593	419147	36546
27594	419160	36531
27595	419170	36515
27596	419179	36499
27597	419190	36484
27598	419203	36468
27599	419216	36453
27600	419227	36438
27601	419236	36422
27602	419249	36406
27603	419259	36391
27604	419271	36375
27605	419283	36360
27606	419296	36345
27607	419308	36329
27608	419318	36313
27609	419331	36298
27610	419346	36283
27611	419356	36267
27612	419368	36252
27613	419379	36236
27614	419388	36220
27615	419401	36205
27616	419411	36189
27617	419423	36174
27618	419433	36158
27619	419443	36143
27620	419455	36127
27621	419466	36112
27622	419478	36096
27623	419487	36081
27624	419501	36065
27625	419513	36050
27626	419528	36035
27627	419544	36019
27628	419556	36004
27629	419569	35989
27630	419581	35973
27631	419594	35958
27632	419603	35942
27633	419611	35926
27634	419620	35911
27635	419630	35895
27636	419642	35879
27637	419654	35864
27638	419671	35849
27639	419685	35834
27640	419699	35818
27641	419711	35803
27642	419721	35787
27643	419732	35772
27644	419741	35756
27645	419752	35741
27646	419764	35725
27647	419776	35710
27648	419787	35694
27649	419798	35679
27650	419811	35663
27651	419820	35647
27652	419829	35632
27653	419841	35616
27654	419856	35601
27655	419868	35586
27656	419881	35570
27657	419893	35555
27658	419905	35539
27659	419918	35524
27660	419932	35509
27661	419946	35493
27662	419959	35478
27663	419978	35463
27664	419995	35448
27665	420011	35433
27666	420021	35418
27667	420033	35402
27668	420048	35387
27669	420065	35372
27670	420080	35357
27671	420096	35342
27672	420116	35327
27673	420134	35312
27674	420152	35297
27675	420164	35281
27676	420177	35266
27677	420194	35251
27678	420208	35236
27679	420225	35221
27680	420241	35206
27681	420258	35191
27682	420272	35175
27683	420288	35160
27684	420302	35145
27685	420314	35129
27686	420333	35115
27687	420349	35099
27688	420361	35084
27689	420380	35069
27690	420395	35054
27691	420407	35039
27692	420422	35023
27693	420433	35008
27694	420445	34992
27695	420455	34977
27696	420467	34961
27697	420481	34946
27698	420494	34931
27699	420506	34915
27700	420521	34900
27701	420533	34885
27702	420542	34869
27703	420555	34853
27704	420569	34838
27705	420581	34823
27706	420592	34807
27707	420603	34792
27708	420618	34777
27709	420635	34761
27710	420648	34746
27711	420658	34731
27712	420670	34715
27713	420681	34700
27714	420693	34684
27715	420711	34669
27716	420728	34654
27717	420741	34639
27718	420752	34623
27719	420765	34608
27720	420779	34593
27721	420798	34578
27722	420810	34562
27723	420833	34548
27724	420847	34533
27725	420860	34517
27726	420877	34502
27727	420888	34487
27728	420899	34471
27729	420911	34456
27730	420922	34440
27731	420936	34425
27732	420948	34409
27733	420959	34394
27734	420972	34379
27735	420992	34364
27736	421024	34350
27737	421059	34336
27738	421089	34322
27739	421106	34307
27740	421122	34292
27741	421161	34279
27742	421186	34265
27743	421213	34250
27744	421228	34235
27745	421252	34221
27746	421266	34205
27747	421279	34190
27748	421291	34175
27749	421303	34159
27750	421318	34144
27751	421329	34129
27752	421344	34113
27753	421360	34098
27754	421374	34083
27755	421385	34067
27756	421399	34052
27757	421420	34037
27758	421439	34023
27759	421460	34008
27760	421479	33993
27761	421497	33978
27762	421511	33963
27763	421523	33947
27764	421534	33932
27765	421549	33917
27766	421569	33902
27767	421581	33886
27768	421617	33873
27769	421632	33858
27770	421649	33843
27771	421668	33828
27772	421694	33813
27773	421712	33798
27774	421730	33784
27775	421753	33769
27776	421767	33754
27777	421784	33739
27778	421812	33724
27779	421831	33710
27780	421847	33694
27781	421864	33679
27782	421883	33665
27783	421898	33649
27784	421917	33634
27785	421933	33619
27786	421951	33604
27787	421967	33589
27788	421990	33575
27789	422006	33560
27790	422016	33544
27791	422041	33530
27792	422058	33515
27793	422077	33500
27794	422097	33485
27795	422118	33470
27796	422135	33455
27797	422150	33440
27798	422162	33424
27799	422182	33410
27800	422199	33395
27801	422211	33379
27802	422227	33364
27803	422239	33349
27804	422251	33333
27805	422262	33318
27806	422275	33302
27807	422296	33288
27808	422310	33272
27809	422322	33257
27810	422336	33242
27811	422356	33227
27812	422375	33212
27813	422387	33196
27814	422406	33182
27815	422424	33167
27816	422441	33151
27817	422452	33136
27818	422473	33121
27819	422493	33106
27820	422509	33091
27821	422524	33076
27822	422542	33061
27823	422563	33046
27824	422586	33032
27825	422608	33017
27826	422624	33002
27827	422642	32987
27828	422662	32972
27829	422677	32957
27830	422691	32942
27831	422711	32927
27832	422736	32913
27833	422754	32898
27834	422769	32882
27835	422789	32868
27836	422807	32853
27837	422825	32838
27838	422841	32823
27839	422861	32808
27840	422874	32792
27841	422902	32778
27842	422915	32763
27843	422927	32747
27844	422948	32733
27845	422966	32718
27846	422981	32702
27847	422999	32687
27848	423017	32673
27849	423032	32657
27850	423046	32642
27851	423057	32626
27852	423073	32611
27853	423095	32597
27854	423120	32582
27855	423134	32567
27856	423149	32552
27857	423168	32537
27858	423186	32522
27859	423203	32507
27860	423224	32492
27861	423242	32477
27862	423253	32462
27863	423266	32446
27864	423278	32431
27865	423296	32416
27866	423308	32400
27867	423323	32385
27868	423339	32370
27869	423359	32355
27870	423367	32340
27871	423380	32324
27872	423400	32309
27873	423416	32294
27874	423430	32279
27875	423445	32264
27876	423464	32249
27877	423482	32234
27878	423499	32219
27879	423513	32204
27880	423525	32188
27881	423545	32173
27882	423556	32158
27883	423567	32142
27884	423581	32127
27885	423600	32112
27886	423613	32097
27887	423627	32081
27888	423643	32066
27889	423662	32051
27890	423678	32036
27891	423694	32021
27892	423711	32006
27893	423733	31991
27894	423747	31976
27895	423761	31961
27896	423778	31946
27897	423794	31931
27898	423818	31916
27899	423829	31901
27900	423843	31885
27901	423855	31870
27902	423877	31855
27903	423890	31840
27904	423905	31825
27905	423919	31809
27906	423938	31794
27907	423947	31779
27908	423956	31763
27909	423975	31748
27910	423989	31733
27911	424006	31718
27912	424024	31703
27913	424039	31688
27914	424056	31673
27915	424071	31657
27916	424085	31642
27917	424099	31627
27918	424117	31612
27919	424127	31596
27920	424143	31581
27921	424160	31566
27922	424177	31551
27923	424191	31536
27924	424206	31521
27925	424218	31505
27926	424235	31490
27927	424247	31475
27928	424266	31460
27929	424283	31445
27930	424299	31430
27931	424309	31414
27932	424328	31399
27933	424348	31384
27934	424366	31369
27935	424385	31354
27936	424401	31339
27937	424420	31324
27938	424440	31310
27939	424456	31294
27940	424473	31279
27941	424488	31264
27942	424504	31249
27943	424520	31234
27944	424532	31218
27945	424548	31203
27946	424557	31188
27947	424575	31173
27948	424588	31157
27949	424600	31142
27950	424614	31127
27951	424622	31111
27952	424634	31096
27953	424648	31080
27954	424660	31065
27955	424683	31050
27956	424698	31035
27957	424713	31020
27958	424724	31004
27959	424740	30989
27960	424752	30974
27961	424768	30959
27962	424783	30943
27963	424797	30928
27964	424807	30913
27965	424819	30897
27966	424830	30882
27967	424846	30867
27968	424861	30851
27969	424871	30836
27970	424882	30820
27971	424894	30805
27972	424912	30790
27973	424930	30775
27974	424947	30760
27975	424966	30745
27976	424981	30730
27977	424994	30714
27978	425016	30700
27979	425033	30685
27980	425047	30669
27981	425065	30654
27982	425082	30639
27983	425098	30624
27984	425117	30609
27985	425141	30595
27986	425165	30580
27987	425187	30565
27988	425203	30550
27989	425213	30535
27990	425230	30520
27991	425248	30505
27992	425264	30490
27993	425280	30474
27994	425296	30459
27995	425317	30444
27996	425334	30429
27997	425350	30414
27998	425364	30399
27999	425380	30384
28000	425396	30369
28001	425413	30354
28002	425445	30340
28003	425462	30325
28004	425473	30309
28005	425496	30294
28006	425510	30279
28007	425528	30264
28008	425541	30249
28009	425562	30234
28010	425580	30219
28011	425596	30204
28012	425608	30188
28013	425622	30173
28014	425637	30158
28015	425654	30143
28016	425668	30128
28017	425686	30113
28018	425699	30097
28019	425712	30082
28020	425727	30067
28021	425739	30051
28022	425759	30036
28023	425771	30021
28024	425794	30006
28025	425808	29991
28026	425823	29976
28027	425840	29961
28028	425856	29946
28029	425879	29931
28030	425894	29916
28031	425916	29901
28032	425933	29886
28033	425954	29871
28034	425970	29856
28035	425989	29841
28036	426006	29826
28037	426019	29811
28038	426034	29796
28039	426045	29780
28040	426062	29765
28041	426075	29750
28042	426091	29735
28043	426106	29719
28044	426128	29705
28045	426142	29689
28046	426154	29674
28047	426166	29659
28048	426183	29644
28049	426193	29628
28050	426206	29613
28051	426218	29597
28052	426236	29582
28053	426252	29567
28054	426267	29552
28055	426286	29537
28056	426307	29522
28057	426320	29507
28058	426339	29492
28059	426358	29477
28060	426373	29462
28061	426392	29447
28062	426409	29432
28063	426424	29416
28064	426440	29401
28065	426455	29386
28066	426473	29371
28067	426495	29356
28068	426508	29341
28069	426521	29326
28070	426537	29311
28071	426553	29295
28072	426574	29281
28073	426589	29265
28074	426610	29251
28075	426628	29236
28076	426641	29220
28077	426659	29205
28078	426674	29190
28079	426691	29175
28080	426703	29160
28081	426722	29145
28082	426739	29130
28083	426763	29115
28084	426779	29100
28085	426796	29085
28086	426814	29070
28087	426830	29055
28088	426849	29040
28089	426865	29025
28090	426880	29009
28091	426899	28994
28092	426916	28979
28093	426932	28964
28094	426947	28949
28095	426964	28934
28096	426981	28919
28097	426999	28904
28098	427017	28889
28099	427032	28874
28100	427048	28858
28101	427062	28843
28102	427076	28828
28103	427090	28813
28104	427103	28797
28105	427125	28783
28106	427155	28768
28107	427169	28753
28108	427186	28738
28109	427209	28723
28110	427226	28708
28111	427246	28693
28112	427261	28678
28113	427273	28663
28114	427285	28647
28115	427300	28632
28116	427314	28617
28117	427336	28602
28118	427351	28587
28119	427371	28572
28120	427384	28557
28121	427407	28542
28122	427422	28527
28123	427437	28512
28124	427456	28497
28125	427472	28481
28126	427486	28466
28127	427502	28451
28128	427516	28436
28129	427534	28421
28130	427550	28406
28131	427568	28391
28132	427582	28375
28133	427604	28361
28134	427619	28345
28135	427634	28330
28136	427648	28315
28137	427665	28300
28138	427679	28285
28139	427694	28269
28140	427711	28254
28141	427725	28239
28142	427741	28224
28143	427757	28209
28144	427774	28194
28145	427788	28178
28146	427806	28163
28147	427819	28148
28148	427827	28132
28149	427842	28117
28150	427858	28102
28151	427872	28087
28152	427889	28072
28153	427903	28056
28154	427920	28041
28155	427944	28027
28156	427966	28012
28157	427980	27997
28158	427999	27982
28159	428016	27966
28160	428026	27951
28161	428036	27935
28162	428053	27920
28163	428072	27905
28164	428085	27890
28165	428105	27875
28166	428121	27860
28167	428138	27845
28168	428155	27830
28169	428171	27815
28170	428184	27799
28171	428198	27784
28172	428224	27770
28173	428249	27755
28174	428261	27740
28175	428278	27725
28176	428289	27709
28177	428317	27695
28178	428333	27680
28179	428347	27664
28180	428365	27649
28181	428384	27634
28182	428397	27619
28183	428412	27604
28184	428426	27588
28185	428439	27573
28186	428459	27558
28187	428479	27543
28188	428492	27528
28189	428505	27513
28190	428521	27497
28191	428543	27483
28192	428556	27467
28193	428572	27452
28194	428588	27437
28195	428613	27423
28196	428635	27408
28197	428654	27393
28198	428675	27378
28199	428686	27362
28200	428699	27347
28201	428709	27332
28202	428718	27316
28203	428731	27301
28204	428754	27286
28205	428768	27271
28206	428789	27256
28207	428809	27241
28208	428821	27226
28209	428840	27211
28210	428862	27196
28211	428881	27181
28212	428901	27166
28213	428922	27151
28214	428937	27136
28215	428951	27121
28216	428966	27105
28217	428992	27091
28218	429004	27075
28219	429016	27060
28220	429032	27045
28221	429056	27030
28222	429068	27015
28223	429081	27000
28224	429096	26984
28225	429110	26969
28226	429130	26954
28227	429141	26939
28228	429157	26924
28229	429171	26908
28230	429195	26894
28231	429208	26878
28232	429228	26863
28233	429245	26848
28234	429267	26833
28235	429281	26818
28236	429297	26803
28237	429319	26788
28238	429331	26773
28239	429344	26758
28240	429362	26742
28241	429375	26727
28242	429392	26712
28243	429406	26697
28244	429428	26682
28245	429446	26667
28246	429467	26652
28247	429480	26637
28248	429498	26622
28249	429521	26607
28250	429564	26594
28251	429578	26578
28252	429601	26564
28253	429619	26549
28254	429633	26533
28255	429652	26518
28256	429673	26503
28257	429688	26488
28258	429702	26473
28259	429715	26458
28260	429736	26443
28261	429750	26427
28262	429762	26412
28263	429776	26397
28264	429796	26382
28265	429810	26367
28266	429829	26352
28267	429848	26337
28268	429866	26322
28269	429887	26307
28270	429914	26292
28271	429936	26277
28272	429948	26262
28273	429963	26247
28274	429978	26232
28275	430004	26217
28276	430019	26202
28277	430037	26187
28278	430053	26172
28279	430068	26156
28280	430085	26141
28281	430102	26126
28282	430118	26111
28283	430137	26096
28284	430152	26081
28285	430170	26066
28286	430184	26051
28287	430199	26035
28288	430212	26020
28289	430232	26005
28290	430246	25990
28291	430260	25974
28292	430272	25959
28293	430287	25944
28294	430302	25929
28295	430318	25914
28296	430341	25899
28297	430361	25884
28298	430371	25868
28299	430382	25853
28300	430399	25838
28301	430412	25822
28302	430434	25808
28303	430450	25792
28304	430471	25778
28305	430484	25762
28306	430496	25747
28307	430506	25731
28308	430530	25717
28309	430544	25701
28310	430565	25686
28311	430578	25671
28312	430596	25656
28313	430612	25641
28314	430626	25626
28315	430644	25611
28316	430660	25595
28317	430675	25580
28318	430695	25565
28319	430711	25550
28320	430730	25535
28321	430747	25520
28322	430765	25505
28323	430782	25490
28324	430801	25475
28325	430820	25460
28326	430837	25445
28327	430856	25430
28328	430873	25415
28329	430884	25399
28330	430899	25384
28331	430914	25369
28332	430929	25354
28333	430945	25338
28334	430962	25323
28335	430979	25308
28336	431001	25293
28337	431013	25278
28338	431024	25263
28339	431039	25247
28340	431052	25232
28341	431070	25217
28342	431096	25202
28343	431110	25187
28344	431128	25172
28345	431142	25157
28346	431162	25142
28347	431180	25127
28348	431196	25112
28349	431210	25096
28350	431233	25082
28351	431245	25066
28352	431256	25051
28353	431273	25036
28354	431287	25020
28355	431306	25005
28356	431320	24990
28357	431333	24975
28358	431346	24959
28359	431361	24944
28360	431375	24929
28361	431392	24914
28362	431407	24899
28363	431423	24883
28364	431439	24868
28365	431458	24853
28366	431476	24838
28367	431493	24823
28368	431514	24808
28369	431533	24793
28370	431548	24778
28371	431558	24763
28372	431567	24747
28373	431579	24732
28374	431592	24716
28375	431618	24702
28376	431635	24687
28377	431651	24671
28378	431670	24656
28379	431683	24641
28380	431697	24626
28381	431711	24610
28382	431725	24595
28383	431745	24580
28384	431761	24565
28385	431773	24550
28386	431795	24535
28387	431812	24520
28388	431827	24505
28389	431836	24489
28390	431846	24474
28391	431874	24459
28392	431898	24444
28393	431918	24429
28394	431940	24415
28395	431960	24400
28396	431989	24385
28397	432003	24370
28398	432027	24355
28399	432044	24340
28400	432067	24325
28401	432083	24310
28402	432097	24295
28403	432113	24280
28404	432138	24265
28405	432160	24250
28406	432188	24236
28407	432205	24221
28408	432220	24205
28409	432242	24190
28410	432259	24175
28411	432277	24160
28412	432291	24145
28413	432307	24130
28414	432329	24115
28415	432351	24100
28416	432387	24086
28417	432403	24071
28418	432416	24056
28419	432431	24040
28420	432452	24025
28421	432471	24010
28422	432489	23995
28423	432511	23981
28424	432526	23965
28425	432547	23950
28426	432565	23935
28427	432587	23921
28428	432602	23905
28429	432628	23891
28430	432651	23876
28431	432672	23861
28432	432694	23846
28433	432713	23831
28434	432735	23816
28435	432755	23801
28436	432773	23786
28437	432791	23771
28438	432806	23756
28439	432829	23741
28440	432842	23726
28441	432857	23711
28442	432867	23695
28443	432877	23680
28444	432887	23664
28445	432909	23649
28446	432928	23634
28447	432945	23619
28448	432963	23604
28449	432993	23590
28450	433008	23574
28451	433018	23559
28452	433031	23544
28453	433051	23529
28454	433077	23514
28455	433113	23500
28456	433146	23486
28457	433162	23470
28458	433175	23455
28459	433191	23440
28460	433208	23425
28461	433223	23410
28462	433233	23394
28463	433249	23379
28464	433262	23364
28465	433274	23348
28466	433287	23333
28467	433302	23318
28468	433317	23302
28469	433327	23287
28470	433338	23271
28471	433353	23256
28472	433364	23241
28473	433376	23225
28474	433389	23210
28475	433401	23195
28476	433424	23180
28477	433463	23166
28478	433477	23151
28479	433503	23136
28480	433518	23121
28481	433530	23105
28482	433542	23090
28483	433562	23075
28484	433576	23060
28485	433589	23044
28486	433607	23029
28487	433621	23014
28488	433642	22999
28489	433654	22984
28490	433665	22968
28491	433676	22953
28492	433693	22938
28493	433707	22922
28494	433718	22907
28495	433731	22892
28496	433746	22876
28497	433757	22861
28498	433771	22846
28499	433781	22830
28500	433793	22815
28501	433803	22799
28502	433812	22784
28503	433823	22768
28504	433838	22753
28505	433849	22738
28506	433863	22722
28507	433876	22707
28508	433886	22691
28509	433897	22676
28510	433912	22661
28511	433926	22646
28512	433938	22630
28513	433953	22615
28514	433964	22599
28515	433973	22584
28516	433991	22569
28517	434002	22553
28518	434013	22538
28519	434026	22523
28520	434039	22507
28521	434051	22492
28522	434064	22477
28523	434101	22462
28524	434119	22447
28525	434131	22432
28526	434161	22418
28527	434176	22402
28528	434186	22387
28529	434195	22371
28530	434204	22356
28531	434221	22341
28532	434236	22325
28533	434248	22310
28534	434259	22295
28535	434272	22279
28536	434284	22264
28537	434297	22249
28538	434309	22233
28539	434322	22218
28540	434333	22202
28541	434347	22187
28542	434362	22172
28543	434378	22157
28544	434393	22141
28545	434411	22126
28546	434427	22111
28547	434440	22096
28548	434451	22080
28549	434460	22065
28550	434476	22050
28551	434486	22034
28552	434496	22019
28553	434507	22003
28554	434516	21988
28555	434531	21973
28556	434547	21957
28557	434562	21942
28558	434575	21927
28559	434587	21911
28560	434598	21896
28561	434611	21881
28562	434627	21866
28563	434640	21850
28564	434656	21835
28565	434666	21820
28566	434679	21804
28567	434689	21789
28568	434700	21773
28569	434714	21758
28570	434727	21743
28571	434742	21728
28572	434753	21712
28573	434766	21697
28574	434781	21682
28575	434794	21666
28576	434808	21651
28577	434825	21636
28578	434839	21621
28579	434853	21605
28580	434865	21590
28581	434883	21575
28582	434901	21560
28583	434919	21545
28584	434932	21529
28585	434943	21514
28586	434957	21499
28587	434970	21483
28588	434982	21468
28589	434993	21452
28590	435004	21437
28591	435020	21422
28592	435033	21407
28593	435045	21391
28594	435060	21376
28595	435074	21361
28596	435085	21345
28597	435095	21330
28598	435110	21315
28599	435122	21299
28600	435137	21284
28601	435146	21268
28602	435158	21253
28603	435170	21238
28604	435184	21222
28605	435198	21207
28606	435209	21192
28607	435221	21176
28608	435231	21161
28609	435242	21146
28610	435254	21130
28611	435267	21115
28612	435278	21099
28613	435288	21084
28614	435298	21068
28615	435312	21053
28616	435322	21038
28617	435333	21022
28618	435351	21007
28619	435362	20992
28620	435373	20976
28621	435384	20961
28622	435397	20946
28623	435413	20930
28624	435428	20915
28625	435442	20900
28626	435456	20885
28627	435467	20869
28628	435478	20854
28629	435489	20838
28630	435498	20823
28631	435508	20808
28632	435516	20792
28633	435526	20777
28634	435546	20762
28635	435556	20746
28636	435566	20731
28637	435577	20715
28638	435587	20700
28639	435605	20685
28640	435618	20669
28641	435628	20654
28642	435640	20639
28643	435657	20623
28644	435675	20608
28645	435685	20593
28646	435701	20578
28647	435717	20563
28648	435729	20547
28649	435742	20532
28650	435756	20517
28651	435771	20501
28652	435785	20486
28653	435799	20471
28654	435812	20456
28655	435824	20440
28656	435837	20425
28657	435848	20409
28658	435861	20394
28659	435871	20379
28660	435883	20363
28661	435894	20348
28662	435905	20333
28663	435917	20317
28664	435930	20302
28665	435943	20287
28666	435962	20272
28667	435973	20256
28668	435984	20241
28669	435998	20225
28670	436010	20210
28671	436020	20195
28672	436032	20179
28673	436051	20164
28674	436068	20149
28675	436079	20134
28676	436094	20119
28677	436105	20103
28678	436116	20088
28679	436128	20072
28680	436142	20057
28681	436152	20042
28682	436162	20026
28683	436175	20011
28684	436186	19996
28685	436197	19980
28686	436211	19965
28687	436224	19950
28688	436234	19934
28689	436247	19919
28690	436263	19904
28691	436274	19888
28692	436286	19873
28693	436298	19857
28694	436310	19842
28695	436326	19827
28696	436340	19812
28697	436351	19796
28698	436361	19781
28699	436375	19766
28700	436388	19750
28701	436398	19735
28702	436407	19719
28703	436418	19704
28704	436429	19689
28705	436439	19673
28706	436449	19658
28707	436462	19642
28708	436476	19627
28709	436488	19612
28710	436501	19597
28711	436512	19581
28712	436524	19566
28713	436532	19550
28714	436543	19535
28715	436557	19520
28716	436568	19504
28717	436586	19489
28718	436598	19474
28719	436606	19458
28720	436618	19443
28721	436632	19428
28722	436645	19412
28723	436658	19397
28724	436669	19382
28725	436683	19366
28726	436697	19351
28727	436712	19336
28728	436724	19321
28729	436735	19305
28730	436749	19290
28731	436761	19275
28732	436778	19260
28733	436790	19244
28734	436803	19229
28735	436813	19213
28736	436821	19198
28737	436829	19182
28738	436839	19167
28739	436854	19152
28740	436869	19137
28741	436880	19121
28742	436896	19106
28743	436914	19091
28744	436928	19076
28745	436939	19060
28746	436952	19045
28747	436962	19030
28748	436973	19014
28749	436986	18999
28750	437000	18984
28751	437012	18968
28752	437024	18953
28753	437036	18938
28754	437047	18922
28755	437063	18907
28756	437078	18892
28757	437090	18877
28758	437103	18861
28759	437119	18846
28760	437132	18831
28761	437155	18816
28762	437170	18801
28763	437180	18785
28764	437190	18770
28765	437206	18755
28766	437218	18739
28767	437228	18724
28768	437240	18709
28769	437252	18693
28770	437266	18678
28771	437278	18663
28772	437291	18647
28773	437306	18632
28774	437322	18617
28775	437335	18602
28776	437347	18586
28777	437360	18571
28778	437374	18556
28779	437385	18541
28780	437395	18525
28781	437407	18510
28782	437418	18494
28783	437432	18479
28784	437447	18464
28785	437460	18449
28786	437479	18434
28787	437492	18418
28788	437506	18403
28789	437518	18388
28790	437532	18373
28791	437547	18357
28792	437563	18342
28793	437578	18327
28794	437598	18312
28795	437609	18297
28796	437622	18281
28797	437632	18266
28798	437644	18251
28799	437654	18235
28800	437671	18220
28801	437681	18205
28802	437692	18189
28803	437705	18174
28804	437716	18159
28805	437729	18143
28806	437745	18128
28807	437757	18113
28808	437772	18098
28809	437782	18082
28810	437794	18067
28811	437808	18052
28812	437824	18036
28813	437834	18021
28814	437844	18006
28815	437862	17991
28816	437877	17975
28817	437890	17960
28818	437903	17945
28819	437918	17930
28820	437934	17914
28821	437947	17899
28822	437962	17884
28823	437976	17869
28824	437991	17853
28825	438005	17838
28826	438022	17823
28827	438035	17808
28828	438045	17792
28829	438057	17777
28830	438068	17762
28831	438079	17746
28832	438098	17731
28833	438111	17716
28834	438120	17701
28835	438130	17685
28836	438138	17670
28837	438148	17654
28838	438161	17639
28839	438170	17624
28840	438183	17608
28841	438197	17593
28842	438212	17578
28843	438229	17563
28844	438239	17547
28845	438250	17532
28846	438265	17517
28847	438279	17502
28848	438293	17486
28849	438304	17471
28850	438317	17456
28851	438326	17440
28852	438336	17425
28853	438353	17410
28854	438364	17394
28855	438380	17379
28856	438391	17364
28857	438404	17349
28858	438418	17333
28859	438439	17318
28860	438455	17303
28861	438475	17288
28862	438488	17273
28863	438499	17258
28864	438510	17242
28865	438522	17227
28866	438537	17212
28867	438546	17196
28868	438558	17181
28869	438575	17166
28870	438587	17150
28871	438598	17135
28872	438611	17120
28873	438622	17104
28874	438644	17090
28875	438658	17074
28876	438670	17059
28877	438680	17044
28878	438695	17028
28879	438709	17013
28880	438721	16998
28881	438735	16983
28882	438749	16967
28883	438761	16952
28884	438772	16937
28885	438785	16921
28886	438797	16906
28887	438810	16891
28888	438824	16876
28889	438836	16860
28890	438845	16845
28891	438859	16830
28892	438871	16814
28893	438881	16799
28894	438892	16784
28895	438903	16768
28896	438923	16753
28897	438938	16738
28898	438951	16723
28899	438961	16707
28900	438977	16692
28901	438991	16677
28902	439003	16662
28903	439018	16646
28904	439029	16631
28905	439040	16616
28906	439053	16601
28907	439067	16585
28908	439083	16570
28909	439094	16555
28910	439107	16540
28911	439120	16524
28912	439134	16509
28913	439146	16494
28914	439156	16478
28915	439170	16463
28916	439187	16448
28917	439199	16433
28918	439213	16417
28919	439226	16402
28920	439238	16387
28921	439247	16371
28922	439260	16356
28923	439275	16341
28924	439285	16326
28925	439299	16310
28926	439315	16295
28927	439325	16280
28928	439336	16264
28929	439351	16249
28930	439362	16234
28931	439376	16219
28932	439385	16203
28933	439395	16188
28934	439408	16173
28935	439420	16157
28936	439432	16142
28937	439442	16127
28938	439451	16111
28939	439459	16096
28940	439469	16080
28941	439481	16065
28942	439497	16050
28943	439510	16035
28944	439520	16019
28945	439539	16004
28946	439549	15989
28947	439562	15974
28948	439576	15958
28949	439590	15943
28950	439600	15928
28951	439609	15912
28952	439622	15897
28953	439633	15882
28954	439643	15866
28955	439656	15851
28956	439670	15836
28957	439682	15821
28958	439695	15805
28959	439707	15790
28960	439721	15775
28961	439735	15760
28962	439746	15744
28963	439755	15729
28964	439767	15714
28965	439780	15698
28966	439796	15683
28967	439812	15668
28968	439824	15653
28969	439836	15637
28970	439846	15622
28971	439855	15607
28972	439865	15591
28973	439877	15576
28974	439889	15561
28975	439901	15545
28976	439912	15530
28977	439922	15515
28978	439931	15499
28979	439942	15484
28980	439958	15469
28981	439969	15454
28982	439978	15438
28983	439994	15423
28984	440009	15408
28985	440021	15393
28986	440032	15377
28987	440048	15362
28988	440058	15347
28989	440069	15331
28990	440082	15316
28991	440093	15301
28992	440104	15285
28993	440114	15270
28994	440123	15255
28995	440133	15239
28996	440146	15224
28997	440156	15209
28998	440179	15194
28999	440189	15178
29000	440200	15163
29001	440210	15148
29002	440218	15132
29003	440227	15117
29004	440241	15102
29005	440250	15086
29006	440263	15071
29007	440280	15056
29008	440291	15041
29009	440301	15025
29010	440312	15010
29011	440325	14995
29012	440337	14979
29013	440346	14964
29014	440359	14949
29015	440374	14934
29016	440385	14918
29017	440396	14903
29018	440407	14888
29019	440420	14872
29020	440433	14857
29021	440442	14842
29022	440453	14826
29023	440469	14811
29024	440481	14796
29025	440493	14781
29026	440507	14766
29027	440522	14750
29028	440532	14735
29029	440543	14720
